SnapshotSchemaVersion,SnapshotRecordType,SnapshotRunStatus,SnapshotErrorType,SnapshotErrorMessage,UniverseExpectedCount,UniverseDisposition,UniverseExclusionReason,DollarVolumeMedian20,Ticker,Price,MA20,MA60,VolRatio,Support,Resistance,Position,Status,Priority,Score,PriorityPreTheme,PriorityPostTheme,ScorePreTheme,RankScore,RevenueScore,ThemeScore,EligiblePreTheme,EligiblePostTheme,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,ConsecDays,DistMA60Pct,DistTag,EntryLow,EntryHigh,StopLoss,ATR,ATR_Pct,DistDirection,DistATRMult,YoY,PreGapPct,PreGapStatus,PreMarketPrice,PreMarketQuoteTimeET,PreGapReferencePrice,PreGapReferenceDate,PreGapReferenceBasis,PreGapDefinitionVersion,SignalEngineVersion,MeasurementVersion,GitCommitSha,ConfigHash,UniverseVersion,SnapshotAsOfET,DataBarDate,ScanSession,ScanAfterOpen,SnapshotTimingSource,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,MarketBias,VixLevel,SpyPrice,SpyPrevClose,SpyGapPct,QqqPrice,QqqPrevClose,QqqGapPct,EsFuturesPct,NqFuturesPct,BreadthPct,SmallCapWeak,RSI,VolDry,NearMA60,Oversold,RsiTurnUp,HoldMA,SetupType,DiagnosticSetupTypeV1,TradePlanStatus,TradePlanVersion,PlanMeasurementVersion,PlanSelectedLeg,OrderType,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason
v1.3.3,data,ok,,,99,processed,,240723850.44,INSM,104.12999725341795,109.52,107.91,0.63,107.91,109.99,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+229.6%),13,13.63,13,13,13.63,13.63,3,0,1,1,0,0,0,-3.5,🎯 甜點價,107.91,109.88,98.21,3.95,3.8,down,0.96,2.2962,1.8,available,106.0,2026-07-29T08:14:13-04:00,104.12999725341795,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,consolidation_dip,consolidation_dip,10,ma60,107.91,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,42.8,1,1,0,0,0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,107.91,107.91,107.91,109.88,101.99,5,40,intraday,initial_stop_or_d40_close,2026-07-29,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,530032952.33,PDD,85.70999908447266,83.96,86.96,0.51,86.96,86.34,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+11.0%),11,11.51,11,11,11.51,11.51,1,0,1,1,0,0,0,-1.4,🎯 甜點價,86.96,88.16,82.1,2.4,2.8,down,0.52,0.1103,0.23,available,85.91,2026-07-29T08:59:39-04:00,85.70999908447266,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,consolidation_dip,consolidation_dip,10,ma60,86.96,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,54.6,1,1,0,0,1,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,86.96,86.96,86.96,88.16,83.35,5,40,intraday,initial_stop_or_d40_close,2026-07-29,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,1220832697.2,INTU,312.989990234375,283.54,311.55,1.23,311.55,319.99,consolidate,🌤️ 守均線拉回｜回測MA60不破 | 📈 季營收成長+10%(+10.4%),6,7.23,6,6,7.23,7.23,1,0,0,0,0,0,0,0.5,🎯 甜點價,311.55,318.45,292.3,13.79,4.4,up,0.1,0.1037,0.24,available,313.75,2026-07-29T08:58:02-04:00,312.989990234375,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma60,311.55,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,62.1,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma60,311.55,318.45,311.55,318.45,290.86,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma60_anchor
v1.3.3,data,ok,,,99,processed,,2543830712.84,CSCO,115.58000183105467,114.35,114.17,1.15,114.17,117.07,consolidate,🌤️ 守均線拉回｜回測MA20不破 | 📈 季營收成長+10%(+12.0%),6,7.15,6,6,7.15,7.15,1,0,0,0,0,0,0,1.2,🎯 甜點價,114.17,115.99,110.11,3.64,3.2,up,0.39,0.1196,0.35,available,115.99,2026-07-29T09:00:42-04:00,115.58000183105467,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,114.35,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,52.1,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,114.35,116.17,114.35,116.17,108.88,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,296512053.93,GEHC,64.11000061035156,63.53,63.21,1.7,63.21,64.25,consolidate,"🌤️ 守均線拉回｜回測MA20不破 | 🚨 盤前極端跳空 +8.8%(多為財報/事件,謹慎)",5,6.7,5,5,6.7,6.7,0,0,0,0,0,0,0,1.4,🎯 甜點價,63.21,64.24,61.02,2.06,3.2,up,0.44,0.0741,8.83,available,69.77,2026-07-29T09:01:02-04:00,64.11000061035156,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,63.53,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,52.7,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,63.53,64.56,63.53,64.56,60.44,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,329252428.75,CPRT,30.690000534057617,28.28,30.68,1.63,30.68,31.2,consolidate,🌤️ 守均線拉回｜回測MA60不破,5,6.63,5,5,6.63,6.63,0,0,0,0,0,0,0,0.0,🎯 甜點價,30.68,31.18,29.2,1.0,3.2,up,0.01,0.0209,0.68,available,30.9,2026-07-29T08:54:24-04:00,30.690000534057617,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma60,30.68,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,61.9,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma60,30.68,31.18,30.68,31.18,29.19,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma60_anchor
v1.3.3,data,ok,,,99,processed,,354122344.67,ZS,151.6300048828125,146.25,143.78,0.62,143.78,154.27,consolidate,🌤️ 守均線拉回｜回測MA20不破 | 📈 季營收成長+10%(+25.4%),6,6.62,6,6,6.62,6.62,1,0,0,0,0,0,0,5.5,📍 偏離待回 ↑,147.66,155.43,142.31,7.77,5.1,up,1.01,0.2543,-0.35,available,151.1048,2026-07-29T08:55:55-04:00,151.6300048828125,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,146.25,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,57.8,1,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,146.25,150.13,146.25,150.13,134.6,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,398813756.95,KDP,31.07999992370605,31.07,30.38,1.23,30.38,31.71,consolidate,🌤️ 守均線拉回｜回測MA20不破,5,6.23,5,5,6.23,6.23,0,0,0,0,0,0,0,2.3,🎯 甜點價,30.38,30.83,29.73,0.9,2.9,up,0.78,0.0938,0.31,available,31.176,2026-07-29T08:55:49-04:00,31.07999992370605,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,31.07,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,52.5,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,31.07,31.52,31.07,31.52,29.72,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,521970785.87,MAR,383.5199890136719,371.73,373.43,1.15,373.43,384.23,consolidate,🌤️ 守均線拉回｜回測MA60不破,5,6.15,5,5,6.15,6.15,0,0,0,0,0,0,0,2.7,📍 偏離待回 ↑,377.63,386.04,373.43,8.41,2.2,up,1.2,0.0624,-0.38,available,382.05,2026-07-29T08:52:14-04:00,383.5199890136719,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma60,373.43,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,58.1,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma60,373.43,377.63,373.43,377.63,360.82,3,40,intraday,initial_stop_or_d40_close,2026-07-29,pullback_limit_uses_ma60_anchor
v1.3.3,data,ok,,,99,processed,,22995629090.39,SNDK,1096.0999755859375,1636.4,1667.75,1.62,1667.75,1696.37,low,🔥 靈魂吸籌(觀察標記) | 🚀 季營收爆量+50%(+251.0%),3,4.62,3,3,4.62,4.62,3,0,0,0,0,0,0,-34.3,⚠️ 已偏離,0.0,0.0,800.83,196.84,18.0,down,2.9,2.5103,-0.16,available,1094.36,2026-07-29T09:01:05-04:00,1096.0999755859375,2026-07-28,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,c851a40b8c5a3ad54e47b7224afffe599560d477,8142e595d788ac06,ndx-99-78834e47b659,2026-07-29T09:02:07.293760-04:00,2026-07-28,premarket,0,xnys,legacy_accumulation,none,0,none,,,neutral,18.65999984741211,740.52,740.8599853515625,-0.05,675.22,675.489990234375,-0.04,0.02,0.02,0.5354,0,34.3,0,0,0,0,0,none,none,not_applicable,v1.3.1-shadow,v1.3.1-shadow,none,none,none,,,,,,0,40,intraday,initial_stop_or_d40_close,2026-07-29,
