SnapshotSchemaVersion,SnapshotRecordType,SnapshotRunStatus,SnapshotErrorType,SnapshotErrorMessage,UniverseExpectedCount,UniverseDisposition,UniverseExclusionReason,DollarVolumeMedian20,Ticker,Price,MA20,MA60,VolRatio,Support,Resistance,Position,Status,Priority,Score,PriorityPreTheme,PriorityPostTheme,ScorePreTheme,RankScore,RevenueScore,ThemeScore,EligiblePreTheme,EligiblePostTheme,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,ConsecDays,DistMA60Pct,DistTag,EntryLow,EntryHigh,StopLoss,ATR,ATR_Pct,DistDirection,DistATRMult,YoY,PreGapPct,PreGapStatus,PreMarketPrice,PreMarketQuoteTimeET,PreGapReferencePrice,PreGapReferenceDate,PreGapReferenceBasis,PreGapDefinitionVersion,SignalEngineVersion,MeasurementVersion,GitCommitSha,ConfigHash,UniverseVersion,SnapshotAsOfET,DataBarDate,ScanSession,ScanAfterOpen,SnapshotTimingSource,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,MarketBias,VixLevel,SpyPrice,SpyPrevClose,SpyGapPct,QqqPrice,QqqPrevClose,QqqGapPct,EsFuturesPct,NqFuturesPct,BreadthPct,SmallCapWeak,RSI,VolDry,NearMA60,Oversold,RsiTurnUp,HoldMA,SetupType,DiagnosticSetupTypeV1,TradePlanStatus,TradePlanVersion,PlanMeasurementVersion,PlanSelectedLeg,OrderType,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason
v1.3.3,data,ok,,,99,processed,,7785838990.37,AVGO,392.2300109863281,385.65,399.03,0.69,399.03,399.92,consolidate,📐 盤整甜點位｜量縮低接 | ✨ 季營收強勢+30%(+47.9%) | 🧠 AI半導體共振 | ⚡ 盤前跳空⬆️ +2.4%,15,15.69,12,15,12.69,15.69,2,3,1,1,0,0,0,-1.7,🎯 甜點價,399.03,407.02,368.26,15.98,4.1,down,0.43,0.4787,2.39,available,401.6,2026-08-04T09:00:45-04:00,392.2300109863281,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10,ma60,399.03,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,52.7,1,1,0,0,1,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,399.03,399.03,399.03,407.02,375.06,5,40,intraday,initial_stop_or_d40_close,2026-08-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,371809474.45,ALNY,220.3300018310547,274.6,287.45,2.51,287.45,290.6,low,📉 低檔超賣反彈｜RSI 31 止穩 | 🚀 季營收爆量+50%(+66.9%) | 🧬 生技共振,13,15.51,10,13,12.51,15.51,3,3,1,1,0,0,0,-23.4,⚠️ 已偏離,0.0,0.0,191.17,19.44,8.8,down,3.45,0.6686,-0.78,available,218.602,2026-08-04T08:44:27-04:00,220.3300018310547,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,oversold_bounce,oversold_bounce,7,previous_high,220.49,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,31.3,0,0,0,1,0,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,oversold_bounce,buy_stop_reclaim,previous_high,220.49,222.43,222.43,227.29,191.17,5,40,intraday,initial_stop_or_d40_close,2026-08-04,oversold_requires_break_above_signal_bar_high
v1.3.3,data,ok,,,99,processed,,709451984.94,CEG,273.7099914550781,259.55,266.32,0.68,266.32,274.69,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+63.8%),13,13.68,13,13,13.68,13.68,3,0,1,1,0,0,0,2.8,🎯 甜點價,266.32,270.89,260.01,9.13,3.3,up,0.81,0.6385,1.19,available,276.96,2026-08-04T09:00:11-04:00,273.7099914550781,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10,ma60,266.32,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,58.5,1,1,0,0,1,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,266.32,270.89,266.32,270.89,252.62,5,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,26448775868.05,NVDA,206.63999938964844,203.85,208.45,0.79,208.45,208.74,consolidate,🌤️ 守均線拉回｜回測MA20不破 | 🚀 季營收爆量+50%(+85.2%) | 🧠 AI半導體共振,11,11.79,8,11,8.79,11.79,3,3,1,1,0,0,0,-0.9,🎯 甜點價,208.45,212.46,194.6,8.03,3.9,down,0.23,0.8523,1.57,available,209.8744,2026-08-04T09:00:44-04:00,206.63999938964844,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,203.85,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,53.1,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,203.85,207.86,203.85,207.86,191.81,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,837403040.85,GILD,131.14999389648438,132.24,129.74,1.08,129.74,136.26,consolidate,🌤️ 守均線拉回｜回測MA60不破 | 🧬 生技共振,8,9.08,5,8,6.08,9.08,0,3,0,1,1,1,0,1.1,🎯 甜點價,129.74,131.55,125.73,3.61,2.8,up,0.39,0.0439,-0.57,available,130.4,2026-08-04T08:53:32-04:00,131.14999389648438,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma60,129.74,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,50.6,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma60,129.74,131.55,129.74,131.55,124.32,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma60_anchor
v1.3.3,data,ok,,,99,processed,,3232397887.21,LITE,779.8900146484375,747.53,845.12,0.72,845.12,785.34,consolidate,"🌤️ 守均線拉回｜回測MA20不破 | 🚀 季營收爆量+50%(+90.1%) | 🚨 盤前極端跳空 +11.8%(多為財報/事件,謹慎)",8,8.72,8,8,8.72,8.72,3,0,1,1,0,0,0,-7.7,🎯 甜點價,845.12,883.66,664.27,77.08,9.9,down,0.85,0.9012,11.82,available,872.09,2026-08-04T09:00:45-04:00,779.8900146484375,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,747.53,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,51.2,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,747.53,786.07,747.53,786.07,631.91,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,299473142.9,IDXX,567.8400268554688,558.98,555.06,2.04,555.06,581.55,consolidate,🌤️ 守均線拉回｜回測MA20不破 | 📈 季營收成長+10%(+14.3%) | ⚡ 盤前跳空⬆️ +3.9%,6,8.04,6,6,8.04,8.04,1,0,0,0,0,0,0,2.3,🎯 甜點價,555.06,563.76,541.74,17.4,3.1,up,0.73,0.1426,3.9,available,590.0,2026-08-04T08:59:50-04:00,567.8400268554688,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,558.98,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,54.4,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,558.98,567.68,558.98,567.68,532.88,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,1396141610.47,ISRG,375.4100036621094,372.55,404.39,1.41,404.39,375.85,consolidate,🌤️ 守均線拉回｜回測MA20不破 | 📈 季營收成長+10%(+18.5%),6,7.41,6,6,7.41,7.41,1,0,0,0,0,0,0,-7.2,📍 偏離待回 ↓,396.27,404.39,355.92,16.24,4.3,down,1.78,0.1854,-0.48,available,373.6,2026-08-04T08:58:52-04:00,375.4100036621094,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,372.55,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,49.6,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,372.55,380.67,372.55,380.67,348.19,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,9573050761.66,GOOGL,373.510009765625,348.41,364.42,1.22,364.42,376.69,consolidate,🌤️ 守均線拉回｜回測MA60不破 | 📈 季營收成長+10%(+24.2%),6,7.22,6,6,7.22,7.22,1,0,0,0,0,0,0,2.5,🎯 甜點價,364.42,370.86,354.19,12.88,3.4,up,0.71,0.2423,-1.45,available,368.104,2026-08-04T09:00:47-04:00,373.510009765625,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma60,364.42,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,61.1,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma60,364.42,370.86,364.42,370.86,345.1,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma60_anchor
v1.3.3,data,ok,,,99,processed,,1155464469.41,PEP,139.6300048828125,138.59,142.38,0.87,142.38,145.43,consolidate,🌤️ 守均線拉回｜回測MA20不破,5,5.87,5,5,5.87,5.87,0,0,0,0,0,0,0,-1.9,🎯 甜點價,142.38,144.06,134.6,3.36,2.4,down,0.82,0.064,-0.43,available,139.03,2026-08-04T09:00:14-04:00,139.6300048828125,2026-08-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ad3a05d7d63091add596584c8aa6ceafedbbc39c,8142e595d788ac06,ndx-99-78834e47b659,2026-08-04T09:01:26.767245-04:00,2026-08-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5,ma20,138.59,,neutral,15.600000381469728,759.95,757.6699829101562,0.3,707.287,700.0700073242188,1.03,0.31,1.06,0.5758,0,49.7,0,1,0,0,1,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,138.59,140.27,138.59,140.27,133.56,3,40,intraday,initial_stop_or_d40_close,2026-08-04,pullback_limit_uses_ma20_anchor
