SnapshotSchemaVersion,SnapshotRecordType,SnapshotRunStatus,SnapshotErrorType,SnapshotErrorMessage,UniverseExpectedCount,UniverseDisposition,UniverseExclusionReason,DollarVolumeMedian20,Ticker,Price,MA20,MA60,VolRatio,Support,Resistance,Position,Status,Priority,Score,PriorityPreTheme,PriorityPostTheme,ScorePreTheme,RankScore,RevenueScore,ThemeScore,EligiblePreTheme,EligiblePostTheme,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,ConsecDays,DistMA60Pct,DistTag,EntryLow,EntryHigh,StopLoss,ATR,ATR_Pct,DistDirection,DistATRMult,YoY,PreGapPct,PreGapStatus,PreMarketPrice,PreMarketQuoteTimeET,PreGapReferencePrice,PreGapReferenceDate,PreGapReferenceBasis,PreGapDefinitionVersion,SignalEngineVersion,MeasurementVersion,GitCommitSha,ConfigHash,UniverseVersion,SnapshotAsOfET,DataBarDate,ScanSession,ScanAfterOpen,SnapshotTimingSource,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,MarketBias,VixLevel,SpyPrice,SpyPrevClose,SpyGapPct,QqqPrice,QqqPrevClose,QqqGapPct,EsFuturesPct,NqFuturesPct,BreadthPct,SmallCapWeak,RSI,VolDry,NearMA60,Oversold,RsiTurnUp,HoldMA,SetupType,DiagnosticSetupTypeV1,TradePlanStatus,TradePlanVersion,PlanMeasurementVersion,PlanSelectedLeg,OrderType,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason
v1.3.3,data,ok,,,99,processed,,16559913632.91,SNDK,1554.989990234375,1503.4,1633.45,0.59,1633.45,1609.6,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+251.0%) | 💾 記憶體儲存共振,16.0,16.59,13.0,16.0,13.59,16.59,3.0,3.0,1.0,1.0,0.0,0.0,0.0,-4.8,🎯 甜點價,1633.45,1689.83,1385.86,112.76,7.3,down,0.7,2.5103,1.03,available,1571.05,2026-09-04T09:00:49-04:00,1554.989990234375,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,1633.45,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,52.6,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,1633.45,1633.45,1633.45,1689.83,1464.32,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,3841837790.55,LITE,847.3699951171875,884.33,826.36,0.58,826.36,942.91,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+90.1%) | 💾 記憶體儲存共振,16.0,16.58,13.0,16.0,13.58,16.58,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.5,🎯 甜點價,826.36,861.38,742.32,70.03,8.3,up,0.3,0.9012,1.02,available,856.01,2026-09-04T09:00:45-04:00,847.3699951171875,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,826.36,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,48.7,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,826.36,861.38,826.36,861.38,721.31,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,25388896002.95,MU,958.1599731445312,936.35,959.59,0.51,959.59,969.44,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+345.7%) | 💾 記憶體儲存共振,16.0,16.509999999999998,13.0,16.0,13.51,16.509999999999998,3.0,3.0,1.0,1.0,0.0,0.0,0.0,-0.1,🎯 甜點價,959.59,983.12,887.56,47.07,4.9,down,0.03,3.4572,0.75,available,965.3204,2026-09-04T09:00:49-04:00,958.1599731445312,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,959.59,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,53.5,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,959.59,959.59,959.59,983.12,888.99,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,574166951.63,ROST,231.6699981689453,238.63,234.22,0.54,234.22,238.63,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+20.6%) | 🛒 消費共振,14.0,14.54,11.0,14.0,11.54,14.54,1.0,3.0,1.0,1.0,0.0,0.0,0.0,-1.1,🎯 甜點價,234.22,237.26,222.55,6.08,2.6,down,0.42,0.2057,-0.29,available,231.0,2026-09-04T08:47:12-04:00,231.6699981689453,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,234.22,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,43.2,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,234.22,234.22,234.22,237.26,225.1,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,656812961.09,FTNT,156.36000061035156,159.43,156.45,0.53,156.45,173.0,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+25.6%) | 🔒 資安共振,14.0,14.53,11.0,14.0,11.53,14.53,1.0,3.0,1.0,1.0,0.0,0.0,0.0,-0.1,🎯 甜點價,156.45,159.85,146.15,6.81,4.4,down,0.01,0.2564,-1.19,available,154.5,2026-09-04T09:00:50-04:00,156.36000061035156,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,156.45,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,47.9,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,156.45,156.45,156.45,159.85,146.24,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,392185760.26,ORLY,87.37999725341797,90.12,88.97,0.65,88.97,90.12,consolidate,📐 盤整甜點位｜量縮低接 | 🛒 消費共振,13.0,13.65,10.0,13.0,10.65,13.65,0.0,3.0,1.0,1.0,0.0,0.0,0.0,-1.8,🎯 甜點價,88.97,89.89,84.61,1.84,2.1,down,0.86,0.0811,-0.06,available,87.33,2026-09-04T08:41:57-04:00,87.37999725341797,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,88.97,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,42.2,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,88.97,88.97,88.97,89.89,86.2,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,7126053285.45,GOOGL,342.4800109863281,344.4,350.38,0.69,350.38,349.14,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+24.2%),11.0,11.69,11.0,11.0,11.69,11.69,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.3,🎯 甜點價,350.38,355.52,327.07,6.7,2.0,down,0.77,0.2423,-0.4,available,341.1,2026-09-04T09:00:49-04:00,342.4800109863281,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,350.38,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,47.8,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,350.38,350.38,350.38,355.52,334.97,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,191231761.44,VRSK,190.6000061035156,186.68,188.34,0.46,188.34,197.21,consolidate,📐 盤整甜點位｜量縮低接,10.0,10.46,10.0,10.0,10.46,10.46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2,🎯 甜點價,188.34,191.35,181.56,6.03,3.2,up,0.37,0.0436,-0.84,available,189.0,2026-09-04T08:36:51-04:00,190.6000061035156,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,188.34,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,51.7,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,188.34,191.35,188.34,191.35,179.3,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,1634332354.19,CRWD,214.97000122070312,210.63,194.92,0.99,194.92,233.88,consolidate,🌤️ 守均線拉回｜回測MA20不破 | 📈 季營收成長+10%(+25.6%) | 🔒 資安共振,9.0,9.99,6.0,9.0,6.99,9.99,1.0,3.0,0.0,1.0,1.0,1.0,0.0,10.3,📍 偏離待回 ↑,201.25,213.92,199.77,12.67,5.9,up,1.58,0.2557,-1.06,available,212.7,2026-09-04T09:00:51-04:00,214.97000122070312,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,healthy_pullback,healthy_pullback,5.0,ma20,210.63,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,54.0,0.0,0.0,0.0,0.0,1.0,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,healthy_pullback,buy_limit_zone,ma20,210.63,216.96,210.63,216.96,191.63,3.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,pullback_limit_uses_ma20_anchor
v1.3.3,data,ok,,,99,processed,,68728138.83,FER,58.09999847412109,62.28,64.79,0.68,64.79,62.28,transition_low,📉 低檔超賣反彈｜RSI 28 止穩+量縮 | 📈 季營收成長+10%(+26.4%),9.0,9.68,9.0,9.0,9.68,9.68,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-10.3,⚠️ 已偏離,0.0,0.0,55.49,1.04,1.8,down,3.84,0.2642,-0.43,available,57.85,2026-09-04T08:54:11-04:00,58.09999847412109,2026-09-03,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,ffe30a79f8c95cd136cea712d4da69bd1fd47270,8142e595d788ac06,ndx-99-78834e47b659,2026-09-04T09:01:30.318973-04:00,2026-09-03,premarket,0,xnys,oversold_bounce,oversold_bounce,8.0,previous_high,58.16,,neutral,14.1899995803833,771.36,773.1699829101562,-0.23,718.0,717.6699829101562,0.05,-0.24,0.02,0.3939,0.0,28.0,1.0,0.0,1.0,1.0,0.0,oversold_bounce,oversold_bounce,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,oversold_bounce,buy_stop_reclaim,previous_high,58.16,58.33,58.33,58.77,55.49,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-04,oversold_requires_break_above_signal_bar_high
