SnapshotSchemaVersion,SnapshotRecordType,SnapshotRunStatus,SnapshotErrorType,SnapshotErrorMessage,UniverseExpectedCount,UniverseDisposition,UniverseExclusionReason,DollarVolumeMedian20,Ticker,Price,MA20,MA60,VolRatio,Support,Resistance,Position,Status,Priority,Score,PriorityPreTheme,PriorityPostTheme,ScorePreTheme,RankScore,RevenueScore,ThemeScore,EligiblePreTheme,EligiblePostTheme,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,ConsecDays,DistMA60Pct,DistTag,EntryLow,EntryHigh,StopLoss,ATR,ATR_Pct,DistDirection,DistATRMult,YoY,PreGapPct,PreGapStatus,PreMarketPrice,PreMarketQuoteTimeET,PreGapReferencePrice,PreGapReferenceDate,PreGapReferenceBasis,PreGapDefinitionVersion,SignalEngineVersion,MeasurementVersion,GitCommitSha,ConfigHash,UniverseVersion,SnapshotAsOfET,DataBarDate,ScanSession,ScanAfterOpen,SnapshotTimingSource,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,MarketBias,VixLevel,SpyPrice,SpyPrevClose,SpyGapPct,QqqPrice,QqqPrevClose,QqqGapPct,EsFuturesPct,NqFuturesPct,BreadthPct,SmallCapWeak,RSI,VolDry,NearMA60,Oversold,RsiTurnUp,HoldMA,SetupType,DiagnosticSetupTypeV1,TradePlanStatus,TradePlanVersion,PlanMeasurementVersion,PlanSelectedLeg,OrderType,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason
v1.3.3,data,ok,,,99,processed,,8398247606.35,AMD,521.0999755859375,479.35,503.65,0.69,503.65,526.79,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+50.1%) | 🧠 AI半導體共振 | ⚡ 盤前跳空⬇️ -2.6%,16.0,16.689999999999998,13.0,16.0,13.69,16.689999999999998,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.5,🎯 甜點價,503.65,513.68,491.0,20.07,3.9,up,0.87,0.5011,-2.64,available,507.35,2026-09-10T09:00:41-04:00,521.0999755859375,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,503.65,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,60.4,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,503.65,513.68,503.65,513.68,473.55,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,1906947462.66,PANW,335.1000061035156,358.95,340.46,0.58,340.46,358.95,consolidate,📐 盤整甜點位｜量縮低接 | ✨ 季營收強勢+30%(+31.1%) | 🔒 資安共振,15.0,15.58,12.0,15.0,12.58,15.58,2.0,3.0,1.0,1.0,0.0,0.0,0.0,-1.6,🎯 甜點價,340.46,349.47,308.07,18.02,5.4,down,0.3,0.3115,-1.74,available,329.27,2026-09-10T09:00:31-04:00,335.1000061035156,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,340.46,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,44.3,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,340.46,340.46,340.46,349.47,313.43,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,4875036618.2,MRVL,235.00999450683597,226.56,230.42,0.6,230.42,241.88,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+27.6%) | 🧠 AI半導體共振 | ⚡ 盤前跳空⬇️ -4.1%,14.0,14.6,11.0,14.0,11.6,14.6,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,🎯 甜點價,230.42,238.03,212.17,15.23,6.5,up,0.3,0.2757,-4.08,available,225.41,2026-09-10T09:00:44-04:00,235.00999450683597,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,230.42,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,55.5,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,230.42,238.03,230.42,238.03,207.58,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,1227895213.47,INTU,313.94000244140625,347.62,308.83,0.54,308.83,363.7,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+10.4%) | 💻 軟體雲端共振,14.0,14.54,11.0,14.0,11.54,14.54,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.7,🎯 甜點價,308.83,316.81,290.01,15.95,5.1,up,0.32,0.1037,-0.62,available,311.98,2026-09-10T09:00:46-04:00,313.94000244140625,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,308.83,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,39.0,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,308.83,316.81,308.83,316.81,284.9,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,1690114674.85,CRWD,207.8000030517578,209.1,197.01,0.49,197.01,218.31,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+25.6%) | 🔒 資安共振,14.0,14.49,11.0,14.0,11.49,14.49,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.5,🎯 甜點價,197.01,203.0,189.83,11.98,5.8,up,0.9,0.2557,-1.89,available,203.88,2026-09-10T09:00:43-04:00,207.8000030517578,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,197.01,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,50.6,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,197.01,203.0,197.01,203.0,179.04,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,608468419.65,FTNT,157.22000122070312,158.7,157.13,0.48,157.13,162.28,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+25.6%) | 🔒 資安共振,14.0,14.48,11.0,14.0,11.48,14.48,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.1,🎯 甜點價,157.13,160.36,147.54,6.45,4.1,up,0.01,0.2564,-1.31,available,155.166,2026-09-10T08:58:12-04:00,157.22000122070312,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,157.13,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,48.7,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,157.13,160.36,157.13,160.36,147.45,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,674072727.69,CDNS,284.6000061035156,317.73,345.32,0.96,345.32,317.73,transition_low,📉 低檔超賣反彈｜RSI 29 止穩 | 📈 季營收成長+10%(+24.2%) | 💻 軟體雲端共振,11.0,11.96,8.0,11.0,8.96,11.96,1.0,3.0,1.0,1.0,0.0,1.0,0.0,-17.6,⚠️ 已偏離,0.0,0.0,268.06,11.02,3.9,down,5.51,0.2423,-0.23,available,283.95,2026-09-10T09:00:00-04:00,284.6000061035156,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,oversold_bounce,oversold_bounce,7.0,previous_high,287.76,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,28.7,0.0,0.0,1.0,1.0,0.0,none,none,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,oversold_bounce,buy_stop_reclaim,previous_high,287.76,288.86,288.86,291.62,268.06,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,oversold_requires_break_above_signal_bar_high
v1.3.3,data,ok,,,99,processed,,12036558620.11,TSLA,367.80999755859375,352.05,363.06,0.65,363.06,384.04,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+25.5%) | ⚡ 盤前跳空⬇️ -2.0%,11.0,11.65,11.0,11.0,11.65,11.65,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3,🎯 甜點價,363.06,370.49,345.51,14.87,4.0,up,0.32,0.2552,-2.0,available,360.45,2026-09-10T09:00:47-04:00,367.80999755859375,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,363.06,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,55.6,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,363.06,370.49,363.06,370.49,340.76,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,2073684999.35,ASML,1729.52001953125,1750.7,1763.44,0.6,1763.44,1790.0,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+21.2%) | ⚡ 盤前跳空⬇️ -2.5%,11.0,11.6,11.0,11.0,11.6,11.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.9,🎯 甜點價,1763.44,1788.23,1655.14,49.58,2.9,down,0.68,0.2125,-2.54,available,1685.53,2026-09-10T09:00:33-04:00,1729.52001953125,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,1763.44,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,49.8,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,1763.44,1763.44,1763.44,1788.23,1689.06,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,2171436277.97,NFLX,76.02999877929688,79.4,75.47,0.57,75.47,83.6,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+13.4%),11.0,11.57,11.0,11.0,11.57,11.57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7,🎯 甜點價,75.47,76.6,72.65,2.25,3.0,up,0.25,0.1337,-0.46,available,75.68,2026-09-10T09:00:48-04:00,76.02999877929688,2026-09-09,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,b92f8162ddfb5d65d14b065dc4887498b967623c,8142e595d788ac06,ndx-99-78834e47b659,2026-09-10T09:01:34.386592-04:00,2026-09-09,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,75.47,,bear,17.709999084472656,758.39,762.4000244140625,-0.53,706.86,716.3099975585938,-1.32,-0.5,-1.18,0.2323,1.0,43.7,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,75.47,76.6,75.47,76.6,72.09,5.0,40.0,intraday,initial_stop_or_d40_close,2026-09-10,pullback_limit_inside_ma60_zone
