SnapshotSchemaVersion,SnapshotRecordType,SnapshotRunStatus,SnapshotErrorType,SnapshotErrorMessage,UniverseExpectedCount,UniverseDisposition,UniverseExclusionReason,DollarVolumeMedian20,Ticker,Price,MA20,MA60,VolRatio,Support,Resistance,Position,Status,Priority,Score,PriorityPreTheme,PriorityPostTheme,ScorePreTheme,RankScore,RevenueScore,ThemeScore,EligiblePreTheme,EligiblePostTheme,CrossedThresholdDueToTheme,EnteredTop10DueToTheme,ConsecDays,DistMA60Pct,DistTag,EntryLow,EntryHigh,StopLoss,ATR,ATR_Pct,DistDirection,DistATRMult,YoY,PreGapPct,PreGapStatus,PreMarketPrice,PreMarketQuoteTimeET,PreGapReferencePrice,PreGapReferenceDate,PreGapReferenceBasis,PreGapDefinitionVersion,SignalEngineVersion,MeasurementVersion,GitCommitSha,ConfigHash,UniverseVersion,SnapshotAsOfET,DataBarDate,ScanSession,ScanAfterOpen,SnapshotTimingSource,CandidateLeg,SelectedLeg,LegScoreRaw,LegAnchor,LegAnchorPrice,VetoReason,MarketBias,VixLevel,SpyPrice,SpyPrevClose,SpyGapPct,QqqPrice,QqqPrevClose,QqqGapPct,EsFuturesPct,NqFuturesPct,BreadthPct,SmallCapWeak,RSI,VolDry,NearMA60,Oversold,RsiTurnUp,HoldMA,SetupType,DiagnosticSetupTypeV1,TradePlanStatus,TradePlanVersion,PlanMeasurementVersion,PlanSelectedLeg,OrderType,PlanAnchor,PlanAnchorPrice,TriggerPrice,PlanEntryLow,PlanEntryHigh,PlanStopLoss,PlanValidDays,PlanTimeExitDays,PlanStopType,PlanExitRule,PlanEarliestEntryDate,PlanReason
v1.3.3,data,ok,,,99,processed,,1366962960.22,ADI,383.9299926757813,376.49,396.9,0.65,396.9,394.04,consolidate,📐 盤整甜點位｜量縮低接 | ✨ 季營收強勢+30%(+37.2%) | 🧠 AI半導體共振,15.0,15.65,12.0,15.0,12.65,15.65,2.0,3.0,1.0,1.0,0.0,0.0,0.0,-3.3,🎯 甜點價,396.9,403.69,363.56,13.58,3.5,down,0.96,0.3725,0.83,available,387.127,2026-08-11T08:50:09-04:00,383.9299926757813,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,396.9,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,51.3,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,396.9,396.9,396.9,403.69,376.53,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,14037149231.09,AMD,469.55999755859375,500.2,504.11,0.56,504.11,530.13,consolidate,📐 盤整甜點位｜量縮低接 | ✨ 季營收強勢+30%(+37.9%) | 🧠 AI半導體共振,15.0,15.56,12.0,15.0,12.56,15.56,2.0,3.0,1.0,1.0,0.0,0.0,0.0,-6.9,🎯 甜點價,504.11,522.92,413.12,37.63,8.0,down,0.92,0.3785,0.72,available,472.92,2026-08-11T09:00:50-04:00,469.55999755859375,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,504.11,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,44.7,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,504.11,504.11,504.11,522.92,447.67,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,1109167722.78,MPWR,1381.0999755859375,1348.34,1441.67,0.64,1441.67,1430.0,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+26.1%) | 🧠 AI半導體共振,14.0,14.64,11.0,14.0,11.64,14.64,1.0,3.0,1.0,1.0,0.0,0.0,0.0,-4.2,🎯 甜點價,1441.67,1485.19,1250.54,87.04,6.3,down,0.7,0.2614,1.59,available,1403.01,2026-08-11T08:59:58-04:00,1381.0999755859375,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,1441.67,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,51.4,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,1441.67,1441.67,1441.67,1485.19,1311.11,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,362382983.36,FANG,198.97000122070312,195.79,192.66,0.68,192.66,199.43,consolidate,📐 盤整甜點位｜量縮低接 | 🚀 季營收爆量+50%(+51.3%),13.0,13.68,13.0,13.0,13.68,13.68,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.3,🎯 甜點價,192.66,195.98,189.02,6.63,3.3,up,0.95,0.5133,-0.11,available,198.75,2026-08-11T08:46:16-04:00,198.97000122070312,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,192.66,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,55.2,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,192.66,195.98,192.66,195.98,182.71,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,82762539.5,FER,65.43000030517578,64.33,66.38,0.69,66.38,66.97,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+26.4%),11.0,11.69,11.0,11.0,11.69,11.69,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.4,🎯 甜點價,66.38,67.36,62.49,1.11,1.7,down,0.48,0.2642,,stale_quote,65.59,2026-08-11T07:00:00-04:00,65.43000030517578,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,66.38,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,50.8,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,66.38,66.38,66.38,67.36,63.44,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,10117848481.93,GOOGL,357.5199890136719,349.01,361.65,0.61,361.65,384.48,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+24.2%),11.0,11.61,11.0,11.0,11.61,11.61,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.1,🎯 甜點價,361.65,368.21,337.83,13.13,3.7,down,0.31,0.2423,-0.29,available,356.5,2026-08-11T09:00:47-04:00,357.5199890136719,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,361.65,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,52.2,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,361.65,361.65,361.65,368.21,341.96,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,2916115396.89,NFLX,76.29000091552734,72.04,77.56,0.61,77.56,76.32,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+13.4%),11.0,11.61,11.0,11.0,11.61,11.61,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.6,🎯 甜點價,77.56,78.82,72.52,2.51,3.3,down,0.51,0.1337,0.09,available,76.36,2026-08-11T09:00:53-04:00,76.29000091552734,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,77.56,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,58.9,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,77.56,77.56,77.56,78.82,73.79,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
v1.3.3,data,ok,,,99,processed,,2730057374.82,ASML,1733.47998046875,1714.19,1727.88,0.6,1727.88,1794.47,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+21.2%) | ⚡ 盤前跳空⬆️ +3.4%,11.0,11.6,11.0,11.0,11.6,11.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,🎯 甜點價,1727.88,1766.34,1618.11,76.91,4.4,up,0.07,0.2125,3.35,available,1791.62,2026-08-11T09:00:53-04:00,1733.47998046875,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,1727.88,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,51.4,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,1727.88,1766.34,1727.88,1766.34,1612.51,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,726074359.75,CEG,270.42999267578125,264.04,263.87,0.57,263.87,280.0,consolidate,📐 盤整甜點位｜量縮低接 | 📈 季營收成長+10%(+23.0%),11.0,11.57,11.0,11.0,11.57,11.57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5,🎯 甜點價,263.87,269.02,254.99,10.29,3.8,up,0.64,0.23,0.73,available,272.4116,2026-08-11T08:57:45-04:00,270.42999267578125,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,263.87,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,55.2,1.0,1.0,0.0,0.0,1.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_limit_zone,ma60,263.87,269.02,263.87,269.02,248.43,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,pullback_limit_inside_ma60_zone
v1.3.3,data,ok,,,99,processed,,868666372.13,TMUS,178.1999969482422,181.91,183.15,0.67,183.15,181.91,consolidate,📐 盤整甜點位｜量縮低接,10.0,10.67,10.0,10.0,10.67,10.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.7,🎯 甜點價,183.15,186.66,167.66,7.03,3.9,down,0.7,0.0785,0.08,available,178.3406,2026-08-11T08:43:42-04:00,178.1999969482422,2026-08-10,signal_bar_close_auto_adjusted,v1.3.2-signal-bar-close,v1.2.1,legacy-v0,f88c9ba713f6aa2f2c65a09343c668f783f71803,8142e595d788ac06,ndx-99-78834e47b659,2026-08-11T09:01:31.369685-04:00,2026-08-10,premarket,0,xnys,consolidation_dip,consolidation_dip,10.0,ma60,183.15,,neutral,15.539999961853027,774.27,773.030029296875,0.16,723.4227,720.8699951171875,0.35,0.15,0.35,0.6667,0.0,47.6,1.0,1.0,0.0,0.0,0.0,consolidation_dip,consolidation_dip,shadow_ready,v1.3.1-shadow,v1.3.1-shadow,consolidation_dip,buy_stop_reclaim,ma60,183.15,183.15,183.15,186.66,172.61,5.0,40.0,intraday,initial_stop_or_d40_close,2026-08-11,price_below_ma60_wait_for_reclaim
